text,label,label_id,text_preprocessed,tokens,stems
mengadakan acara berbuka puasa ini agustus lalu terasa istimewa . area resto yang luar dan mushollah yang bersih adalah salah satu kesukaan saya . menu nya juga lezat dan porsi nya lumayan . bumbu nya terasa dan healthy menu . reservasi pun bisa diterima dari 1 hari sebelum berbuka puasa .,positive,2,mengadakan acara berbuka puasa agustus lalu terasa istimewa area resto luar mushollah bersih salah satu kesukaan menu nya lezat porsi nya lumayan bumbu nya terasa healthy menu reservasi diterima 1 hari berbuka puasa,"['mengadakan', 'acara', 'berbuka', 'puasa', 'agustus', 'lalu', 'terasa', 'istimewa', 'area', 'resto', 'luar', 'mushollah', 'bersih', 'salah', 'satu', 'kesukaan', 'menu', 'nya', 'lezat', 'porsi', 'nya', 'lumayan', 'bumbu', 'nya', 'terasa', 'healthy', 'menu', 'reservasi', 'diterima', '1', 'hari', 'berbuka', 'puasa']","['ada', 'acara', 'buka', 'puasa', 'agustus', 'lalu', 'asa', 'istimewa', 'area', 'resto', 'luar', 'mushollah', 'bersih', 'salah', 'satu', 'suka', 'menu', 'nya', 'lezat', 'porsi', 'nya', 'lumayan', 'bumbu', 'nya', 'asa', 'healthy', 'menu', 'reservasi', 'terima', '1', 'hari', 'buka', 'puasa']"
paket yang 8 gb . astaga ini sudah bilang dari kapan tahu ditanyakan lagi lo .,negative,0,paket 8 gb astaga bilang kapan tahu ditanyakan lo,"['paket', '8', 'gb', 'astaga', 'bilang', 'kapan', 'tahu', 'ditanyakan', 'lo']","['paket', '8', 'gb', 'astaga', 'bilang', 'kapan', 'tahu', 'tanya', 'lo']"
terapi poliovirus berpotensi tingkatkan kualitas hidup pasien tumor otak,neutral,1,terapi poliovirus berpotensi tingkatkan kualitas hidup pasien tumor otak,"['terapi', 'poliovirus', 'berpotensi', 'tingkatkan', 'kualitas', 'hidup', 'pasien', 'tumor', 'otak']","['terapi', 'poliovirus', 'potensi', 'tingkat', 'kualitas', 'hidup', 'pasien', 'tumor', 'otak']"
"pelayanan menegcewakan ! masakan tidak enak ,",negative,0,pelayanan menegcewakan masakan enak,"['pelayanan', 'menegcewakan', 'masakan', 'enak']","['layan', 'menegcewakan', 'masakan', 'enak']"
"restoran ini menyajikan tempat makan yang enak , khas sunda , dengan pilihan yang prasmanan , kemudian dipanaskan sehingga tersaji dengan hangat . menu makanan yang beragam dengan pilihan lalapan dan sambal yang menggiurkan . tempat makan nya tersedia saung saung yang nyaman dengan berbagai pilihan kapasitas ditemani dengan kolam ikan yang indah . musala dan toilet nya tersedia .",positive,2,restoran menyajikan tempat makan enak khas sunda pilihan prasmanan kemudian dipanaskan tersaji hangat menu makanan beragam pilihan lalapan sambal menggiurkan tempat makan nya tersedia saung saung nyaman berbagai pilihan kapasitas ditemani kolam ikan indah musala toilet nya tersedia,"['restoran', 'menyajikan', 'tempat', 'makan', 'enak', 'khas', 'sunda', 'pilihan', 'prasmanan', 'kemudian', 'dipanaskan', 'tersaji', 'hangat', 'menu', 'makanan', 'beragam', 'pilihan', 'lalapan', 'sambal', 'menggiurkan', 'tempat', 'makan', 'nya', 'tersedia', 'saung', 'saung', 'nyaman', 'berbagai', 'pilihan', 'kapasitas', 'ditemani', 'kolam', 'ikan', 'indah', 'musala', 'toilet', 'nya', 'tersedia']","['restoran', 'saji', 'tempat', 'makan', 'enak', 'khas', 'sunda', 'pilih', 'prasmanan', 'kemudian', 'panas', 'saji', 'hangat', 'menu', 'makan', 'agam', 'pilih', 'lalap', 'sambal', 'giur', 'tempat', 'makan', 'nya', 'sedia', 'saung', 'saung', 'nyaman', 'bagai', 'pilih', 'kapasitas', 'tani', 'kolam', 'ikan', 'indah', 'musala', 'toilet', 'nya', 'sedia']"
pakai liptint tony moly enak parah,positive,2,pakai liptint tony moly enak parah,"['pakai', 'liptint', 'tony', 'moly', 'enak', 'parah']","['pakai', 'liptint', 'tony', 'moly', 'enak', 'parah']"
seram sekali kamar nya buat takut dan tidak nyaman,negative,0,seram sekali kamar nya buat takut nyaman,"['seram', 'sekali', 'kamar', 'nya', 'buat', 'takut', 'nyaman']","['seram', 'sekali', 'kamar', 'nya', 'buat', 'takut', 'nyaman']"
"partai dukung uu perppu ormas dengan syarat hanya alasan semata , bukti nya sampai sekarang belum direvisi",negative,0,partai dukung uu perppu ormas syarat alasan semata bukti nya sekarang direvisi,"['partai', 'dukung', 'uu', 'perppu', 'ormas', 'syarat', 'alasan', 'semata', 'bukti', 'nya', 'sekarang', 'direvisi']","['partai', 'dukung', 'uu', 'perppu', 'ormas', 'syarat', 'alas', 'semata', 'bukti', 'nya', 'sekarang', 'revisi']"
tidak berantakan,positive,2,berantakan,['berantakan'],['beranta']
"sate kambing ini rasanya beda dengan tempat lainnya , pengunjung ramai dari siang sampai malam , harga terjangkau , daging empuk , gurih dan sambal nya dari cabai dan ulekan kacang tanah dengan kecap , enak",positive,2,sate kambing rasanya beda tempat lainnya pengunjung ramai siang malam harga terjangkau daging empuk gurih sambal nya cabai ulekan kacang tanah kecap enak,"['sate', 'kambing', 'rasanya', 'beda', 'tempat', 'lainnya', 'pengunjung', 'ramai', 'siang', 'malam', 'harga', 'terjangkau', 'daging', 'empuk', 'gurih', 'sambal', 'nya', 'cabai', 'ulekan', 'kacang', 'tanah', 'kecap', 'enak']","['sate', 'kambing', 'rasa', 'beda', 'tempat', 'lain', 'unjung', 'ramai', 'siang', 'malam', 'harga', 'jangkau', 'daging', 'empuk', 'gurih', 'sambal', 'nya', 'cabai', 'ulek', 'kacang', 'tanah', 'kecap', 'enak']"
"banyak cabang di beberapa kota , dengan banyak menu pilihan , dan bisa memilih langsung makanan sendiri , dengan harga cukup terjankau kantong",positive,2,banyak cabang beberapa kota banyak menu pilihan memilih langsung makanan sendiri harga cukup terjankau kantong,"['banyak', 'cabang', 'beberapa', 'kota', 'banyak', 'menu', 'pilihan', 'memilih', 'langsung', 'makanan', 'sendiri', 'harga', 'cukup', 'terjankau', 'kantong']","['banyak', 'cabang', 'beberapa', 'kota', 'banyak', 'menu', 'pilih', 'pilih', 'langsung', 'makan', 'sendiri', 'harga', 'cukup', 'terjankau', 'kantong']"
sudah terekomendasikan bagi pemilih pemula . tidak usah ragu lagi .,positive,2,terekomendasikan pemilih pemula usah ragu,"['terekomendasikan', 'pemilih', 'pemula', 'usah', 'ragu']","['rekomendasi', 'pilih', 'mula', 'usah', 'ragu']"
menyediakan makanan khas sunda yang enak di bandung . tidak jauh dari hotel . walaupun antre karena long weekend tapi akhirnya bisa duduk juga di meja nomor 27 .,positive,2,menyediakan makanan khas sunda enak bandung jauh hotel walaupun antre long weekend akhirnya duduk meja nomor 27,"['menyediakan', 'makanan', 'khas', 'sunda', 'enak', 'bandung', 'jauh', 'hotel', 'walaupun', 'antre', 'long', 'weekend', 'akhirnya', 'duduk', 'meja', 'nomor', '27']","['sedia', 'makan', 'khas', 'sunda', 'enak', 'bandung', 'jauh', 'hotel', 'walaupun', 'antre', 'long', 'weekend', 'akhir', 'duduk', 'meja', 'nomor', '27']"
sudah berapa tahun jadi presiden kenapa baru sekarang mau mengondisikan turun pencitraan terus maklumlah sudah dekat pilpres,negative,0,berapa tahun jadi presiden baru sekarang mau mengondisikan turun pencitraan terus maklumlah dekat pilpres,"['berapa', 'tahun', 'jadi', 'presiden', 'baru', 'sekarang', 'mau', 'mengondisikan', 'turun', 'pencitraan', 'terus', 'maklumlah', 'dekat', 'pilpres']","['berapa', 'tahun', 'jadi', 'presiden', 'baru', 'sekarang', 'mau', 'kondisi', 'turun', 'citra', 'terus', 'maklum', 'dekat', 'pilpres']"
"rumah makan ini letak nya sebelum kota lembang kalau kita berjalan dari arah bandung , sajian makanan atau menu banyak menyajikan makanan khas jawa barat khusus nya masakan sunda , dengan sambal khas nya yang akan membuat siapapun yang makan menjadi kepedasan = lada dalam bahasa sunda , sangat rekomendasikan untuk rumah makan satu ini dijamin seuhah .",positive,2,rumah makan letak nya kota lembang kalau berjalan arah bandung sajian makanan menu banyak menyajikan makanan khas jawa barat khusus nya masakan sunda sambal khas nya membuat siapapun makan menjadi kepedasan lada bahasa sunda sangat rekomendasikan rumah makan satu dijamin seuhah,"['rumah', 'makan', 'letak', 'nya', 'kota', 'lembang', 'kalau', 'berjalan', 'arah', 'bandung', 'sajian', 'makanan', 'menu', 'banyak', 'menyajikan', 'makanan', 'khas', 'jawa', 'barat', 'khusus', 'nya', 'masakan', 'sunda', 'sambal', 'khas', 'nya', 'membuat', 'siapapun', 'makan', 'menjadi', 'kepedasan', 'lada', 'bahasa', 'sunda', 'sangat', 'rekomendasikan', 'rumah', 'makan', 'satu', 'dijamin', 'seuhah']","['rumah', 'makan', 'letak', 'nya', 'kota', 'lembang', 'kalau', 'jalan', 'arah', 'bandung', 'saji', 'makan', 'menu', 'banyak', 'saji', 'makan', 'khas', 'jawa', 'barat', 'khusus', 'nya', 'masakan', 'sunda', 'sambal', 'khas', 'nya', 'buat', 'siapa', 'makan', 'jadi', 'pedas', 'lada', 'bahasa', 'sunda', 'sangat', 'rekomendasi', 'rumah', 'makan', 'satu', 'jamin', 'seuhah']"
"malam itu saya bersama pasangan saya memutuskan untuk mencari makanan pengganjal perut selepas pulang kerja . pilihan saya jatuh pada kafe ini , yang saya ku njungi adalah kafe madtari yang berada di jalan rangga gading , yang dekat dengan dago plaza . waktu itu saya memesan roti bakar susu keju dan mi rebus telor kornet . kesan pertama yang saya dapat adalah harga yang ditawarkan mahal .",negative,0,malam bersama pasangan memutuskan mencari makanan pengganjal perut selepas pulang kerja pilihan jatuh kafe ku njungi kafe madtari berada jalan rangga gading dekat dago plaza waktu memesan roti bakar susu keju mi rebus telor kornet kesan pertama harga ditawarkan mahal,"['malam', 'bersama', 'pasangan', 'memutuskan', 'mencari', 'makanan', 'pengganjal', 'perut', 'selepas', 'pulang', 'kerja', 'pilihan', 'jatuh', 'kafe', 'ku', 'njungi', 'kafe', 'madtari', 'berada', 'jalan', 'rangga', 'gading', 'dekat', 'dago', 'plaza', 'waktu', 'memesan', 'roti', 'bakar', 'susu', 'keju', 'mi', 'rebus', 'telor', 'kornet', 'kesan', 'pertama', 'harga', 'ditawarkan', 'mahal']","['malam', 'sama', 'pasang', 'putus', 'cari', 'makan', 'ganjal', 'perut', 'lepas', 'pulang', 'kerja', 'pilih', 'jatuh', 'kafe', 'ku', 'njungi', 'kafe', 'madtari', 'ada', 'jalan', 'rangga', 'gading', 'dekat', 'dago', 'plaza', 'waktu', 'mes', 'roti', 'bakar', 'susu', 'keju', 'mi', 'rebus', 'telor', 'kornet', 'kesan', 'pertama', 'harga', 'tawar', 'mahal']"
"berlokasi di dago atas , menikmati makanan dan juga pemandangan kota bandung . lebih bagus lagi bila kita berkunjung malam hari , selain sejuk udara nya juga bisa melihat lampu-lampu dari kota di kejauhan . kafe ini salah satu dari kafe lama yang masih bertahan di tengah bermunculan kafe-kafe baru di sekitar dago , saya adalah pelanggan yang dulu sering berkunjung . sayang sekarang kafe agak kurang terawat , dan makanan tidak seenak dulu",positive,2,berlokasi dago atas menikmati makanan pemandangan kota bandung lebih bagus bila berkunjung malam hari sejuk udara nya melihat lampu lampu kota kejauhan kafe salah satu kafe lama bertahan tengah bermunculan kafe kafe baru dago pelanggan dulu sering berkunjung sayang sekarang kafe kurang terawat makanan seenak dulu,"['berlokasi', 'dago', 'atas', 'menikmati', 'makanan', 'pemandangan', 'kota', 'bandung', 'lebih', 'bagus', 'bila', 'berkunjung', 'malam', 'hari', 'sejuk', 'udara', 'nya', 'melihat', 'lampu', 'lampu', 'kota', 'kejauhan', 'kafe', 'salah', 'satu', 'kafe', 'lama', 'bertahan', 'tengah', 'bermunculan', 'kafe', 'kafe', 'baru', 'dago', 'pelanggan', 'dulu', 'sering', 'berkunjung', 'sayang', 'sekarang', 'kafe', 'kurang', 'terawat', 'makanan', 'seenak', 'dulu']","['lokasi', 'dago', 'atas', 'nikmat', 'makan', 'pandang', 'kota', 'bandung', 'lebih', 'bagus', 'bila', 'kunjung', 'malam', 'hari', 'sejuk', 'udara', 'nya', 'lihat', 'lampu', 'lampu', 'kota', 'jauh', 'kafe', 'salah', 'satu', 'kafe', 'lama', 'tahan', 'tengah', 'muncul', 'kafe', 'kafe', 'baru', 'dago', 'langgan', 'dulu', 'sering', 'kunjung', 'sayang', 'sekarang', 'kafe', 'kurang', 'awat', 'makan', 'enak', 'dulu']"
"tempat nya asyik dengan udara yang sejuk , nyaman dengan pelayanan yang ramah . makanan nya enak dan cukup terjangkau . namun perlu diperbanyak makanan cemilan tradisional indonesia seperti klepon , onde-onde , dan lain sebagai nya .",positive,2,tempat nya asyik udara sejuk nyaman pelayanan ramah makanan nya enak cukup terjangkau perlu diperbanyak makanan cemilan tradisional indonesia klepon onde onde nya,"['tempat', 'nya', 'asyik', 'udara', 'sejuk', 'nyaman', 'pelayanan', 'ramah', 'makanan', 'nya', 'enak', 'cukup', 'terjangkau', 'perlu', 'diperbanyak', 'makanan', 'cemilan', 'tradisional', 'indonesia', 'klepon', 'onde', 'onde', 'nya']","['tempat', 'nya', 'asyik', 'udara', 'sejuk', 'nyaman', 'layan', 'ramah', 'makan', 'nya', 'enak', 'cukup', 'jangkau', 'perlu', 'banyak', 'makan', 'cemilan', 'tradisional', 'indonesia', 'klepon', 'onde', 'onde', 'nya']"
"ketika digigit enak , lalu terasa bumbu yang khas di lidah . dicampur dengan sambal nya lalu saus nya , rasa khas tadi semakin kuat . rasa khas ini entah dari apa nya , mungkin tidak semua orang menyukai nya . untuk yang suka , bisa bikin ketagihan . untuk yang kurang suka , mungkin akan cari yang lain . selamat mencoba .",positive,2,digigit enak lalu terasa bumbu khas lidah dicampur sambal nya lalu saus nya rasa khas tadi semakin kuat rasa khas entah apa nya mungkin semua orang menyukai nya suka bikin ketagihan kurang suka mungkin cari selamat mencoba,"['digigit', 'enak', 'lalu', 'terasa', 'bumbu', 'khas', 'lidah', 'dicampur', 'sambal', 'nya', 'lalu', 'saus', 'nya', 'rasa', 'khas', 'tadi', 'semakin', 'kuat', 'rasa', 'khas', 'entah', 'apa', 'nya', 'mungkin', 'semua', 'orang', 'menyukai', 'nya', 'suka', 'bikin', 'ketagihan', 'kurang', 'suka', 'mungkin', 'cari', 'selamat', 'mencoba']","['gigit', 'enak', 'lalu', 'asa', 'bumbu', 'khas', 'lidah', 'campur', 'sambal', 'nya', 'lalu', 'saus', 'nya', 'rasa', 'khas', 'tadi', 'makin', 'kuat', 'rasa', 'khas', 'entah', 'apa', 'nya', 'mungkin', 'semua', 'orang', 'suka', 'nya', 'suka', 'bikin', 'tagih', 'kurang', 'suka', 'mungkin', 'cari', 'selamat', 'coba']"
"sinergi bni - kementan - tni penyaluran kartu dan kur tani menuju ketahanan pangan nkri . hilangkan sistem ijon , perangi rentenir , lindungi petani .",neutral,1,sinergi bni kementan tni penyaluran kartu kur tani menuju ketahanan pangan nkri hilangkan sistem ijon perangi rentenir lindungi petani,"['sinergi', 'bni', 'kementan', 'tni', 'penyaluran', 'kartu', 'kur', 'tani', 'menuju', 'ketahanan', 'pangan', 'nkri', 'hilangkan', 'sistem', 'ijon', 'perangi', 'rentenir', 'lindungi', 'petani']","['sinergi', 'bni', 'tan', 'tni', 'salur', 'kartu', 'kur', 'tani', 'tuju', 'tahan', 'pangan', 'nkri', 'hilang', 'sistem', 'ijon', 'rang', 'rentenir', 'lindung', 'tani']"
"mi merapi ada di 2 lokasi yaitu di jalan . pahlawan dan jalan . dipati ukur bandung . dengan nuansa unik . tempat nya agak sempit , terdiri dari 2 lantai yang berlokasi di dipati ukur . dinding nya dilukis mural dan nuansa kayu pada ornamen dan perlengkapan nya . menawarkan macam-macam olahan mi dengan pilihan 3 kuah yaitu kuah merapi , kuah kare dan kuah kampung . rasanya enak sekali",positive,2,mi merapi 2 lokasi jalan pahlawan jalan dipati ukur bandung nuansa unik tempat nya sempit terdiri 2 lantai berlokasi dipati ukur dinding nya dilukis mural nuansa kayu ornamen perlengkapan nya menawarkan macam macam olahan mi pilihan 3 kuah kuah merapi kuah kare kuah kampung rasanya enak sekali,"['mi', 'merapi', '2', 'lokasi', 'jalan', 'pahlawan', 'jalan', 'dipati', 'ukur', 'bandung', 'nuansa', 'unik', 'tempat', 'nya', 'sempit', 'terdiri', '2', 'lantai', 'berlokasi', 'dipati', 'ukur', 'dinding', 'nya', 'dilukis', 'mural', 'nuansa', 'kayu', 'ornamen', 'perlengkapan', 'nya', 'menawarkan', 'macam', 'macam', 'olahan', 'mi', 'pilihan', '3', 'kuah', 'kuah', 'merapi', 'kuah', 'kare', 'kuah', 'kampung', 'rasanya', 'enak', 'sekali']","['mi', 'rapi', '2', 'lokasi', 'jalan', 'pahlawan', 'jalan', 'pati', 'ukur', 'bandung', 'nuansa', 'unik', 'tempat', 'nya', 'sempit', 'diri', '2', 'lantai', 'lokasi', 'pati', 'ukur', 'dinding', 'nya', 'luk', 'mural', 'nuansa', 'kayu', 'ornamen', 'lengkap', 'nya', 'tawar', 'macam', 'macam', 'olah', 'mi', 'pilih', '3', 'kuah', 'kuah', 'rapi', 'kuah', 'kare', 'kuah', 'kampung', 'rasa', 'enak', 'sekali']"
"karena keingintahuan kami tentang masakan peranakan , kami coba restoran ini , rasanya mirip orang cina makanan pada umum nya namun ternyata harga per porsi nya cukup menguras kantong . membuat kami berfikir ulang untuk kembali .",positive,2,keingintahuan masakan peranakan coba restoran rasanya mirip orang cina makanan umum nya ternyata harga per porsi nya cukup menguras kantong membuat berfikir ulang,"['keingintahuan', 'masakan', 'peranakan', 'coba', 'restoran', 'rasanya', 'mirip', 'orang', 'cina', 'makanan', 'umum', 'nya', 'ternyata', 'harga', 'per', 'porsi', 'nya', 'cukup', 'menguras', 'kantong', 'membuat', 'berfikir', 'ulang']","['keingintahuan', 'masakan', 'ana', 'coba', 'restoran', 'rasa', 'mirip', 'orang', 'cina', 'makan', 'umum', 'nya', 'nyata', 'harga', 'per', 'porsi', 'nya', 'cukup', 'uras', 'kantong', 'buat', 'berfikir', 'ulang']"
yang sangat direkomendasikan : waffle nya . rentah dipadu dengan es krim gelato buatan homemade . es krim yang saya rekomendasikan : strachitella choc chip ice cream,positive,2,sangat direkomendasikan waffle nya rentah dipadu es krim gelato buatan homemade es krim rekomendasikan strachitella choc chip ice cream,"['sangat', 'direkomendasikan', 'waffle', 'nya', 'rentah', 'dipadu', 'es', 'krim', 'gelato', 'buatan', 'homemade', 'es', 'krim', 'rekomendasikan', 'strachitella', 'choc', 'chip', 'ice', 'cream']","['sangat', 'rekomendasi', 'waffle', 'nya', 'rentah', 'padu', 'es', 'krim', 'gelato', 'buat', 'homemade', 'es', 'krim', 'rekomendasi', 'strachitella', 'choc', 'chip', 'ice', 'cream']"
"letak nya memang tidak di tengah kota , namun rumah payung cukup terkenal di bandung . jadi bagi kalian yang datang dari luar kota , bisa ambil jalan ke arah dago , lalu sekitar 200 meter dari terminal dago belok kanan . dari sana tinggal ikuti jalan saja . tempat nya yang berada di dataran tinggi , membuat tempat ini begitu nyaman dengan udara nya yang sejuk .",positive,2,letak nya memang tengah kota rumah payung cukup terkenal bandung jadi kalian datang luar kota ambil jalan arah dago lalu 200 meter terminal dago belok kanan sana tinggal ikuti jalan tempat nya berada dataran tinggi membuat tempat nyaman udara nya sejuk,"['letak', 'nya', 'memang', 'tengah', 'kota', 'rumah', 'payung', 'cukup', 'terkenal', 'bandung', 'jadi', 'kalian', 'datang', 'luar', 'kota', 'ambil', 'jalan', 'arah', 'dago', 'lalu', '200', 'meter', 'terminal', 'dago', 'belok', 'kanan', 'sana', 'tinggal', 'ikuti', 'jalan', 'tempat', 'nya', 'berada', 'dataran', 'tinggi', 'membuat', 'tempat', 'nyaman', 'udara', 'nya', 'sejuk']","['letak', 'nya', 'memang', 'tengah', 'kota', 'rumah', 'payung', 'cukup', 'kenal', 'bandung', 'jadi', 'kalian', 'datang', 'luar', 'kota', 'ambil', 'jalan', 'arah', 'dago', 'lalu', '200', 'meter', 'terminal', 'dago', 'belok', 'kanan', 'sana', 'tinggal', 'ikut', 'jalan', 'tempat', 'nya', 'ada', 'datar', 'tinggi', 'buat', 'tempat', 'nyaman', 'udara', 'nya', 'sejuk']"
"kami makan sore di sini sebelum menuju ke kota bandung . kami pesan nasi kuning bandung dan bubur ayam . nasi kuning enak , sayur nya pun beragam . namun untuk bubur , walaupun rasanya enak tetapi sudah dingin . entah efek karena cuaca yang dingin atau penyajian nya kurang panas . jika bubur nya lebih panas hangat maka akan lebih baik . jika ingin makan sambil bersantai-santai menikmati pemandangan , tempat ini bisa jadi tempat yang pas .",positive,2,makan sore sini menuju kota bandung pesan nasi kuning bandung bubur ayam nasi kuning enak sayur nya beragam bubur walaupun rasanya enak dingin entah efek cuaca dingin penyajian nya kurang panas bubur nya lebih panas hangat lebih baik makan bersantai santai menikmati pemandangan tempat jadi tempat pas,"['makan', 'sore', 'sini', 'menuju', 'kota', 'bandung', 'pesan', 'nasi', 'kuning', 'bandung', 'bubur', 'ayam', 'nasi', 'kuning', 'enak', 'sayur', 'nya', 'beragam', 'bubur', 'walaupun', 'rasanya', 'enak', 'dingin', 'entah', 'efek', 'cuaca', 'dingin', 'penyajian', 'nya', 'kurang', 'panas', 'bubur', 'nya', 'lebih', 'panas', 'hangat', 'lebih', 'baik', 'makan', 'bersantai', 'santai', 'menikmati', 'pemandangan', 'tempat', 'jadi', 'tempat', 'pas']","['makan', 'sore', 'sini', 'tuju', 'kota', 'bandung', 'pesan', 'nasi', 'kuning', 'bandung', 'bubur', 'ayam', 'nasi', 'kuning', 'enak', 'sayur', 'nya', 'agam', 'bubur', 'walaupun', 'rasa', 'enak', 'dingin', 'entah', 'efek', 'cuaca', 'dingin', 'saji', 'nya', 'kurang', 'panas', 'bubur', 'nya', 'lebih', 'panas', 'hangat', 'lebih', 'baik', 'makan', 'santa', 'santai', 'nikmat', 'pandang', 'tempat', 'jadi', 'tempat', 'pas']"
